open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1754001600000,116122.0,116148.94,116116.0,116124.35,24.72966,1754001659999,2871589.1612906,1500,3.44584,400132.4260334,0
1754001660000,116124.35,116124.35,116085.0,116085.01,53.16942,1754001719999,6173538.9695705,1387,3.02865,351649.5119093,0
1754001720000,116085.01,116221.41,116085.0,116221.41,22.11214,1754001779999,2568171.9602895,1785,20.9047,2427923.6065621,0
1754001780000,116221.41,116221.41,116192.01,116196.24,13.83262,1754001839999,1607392.1065788,1043,3.17827,369321.186146,0
1754001840000,116196.24,116223.92,116196.23,116214.0,4.5101,1754001899999,524121.8478322,1002,2.07266,240859.2094615,0
1754001900000,116213.99,116214.0,116143.77,116146.78,15.12551,1754001959999,1757339.8680959,1384,2.08477,242160.3254712,0
1754001960000,116146.77,116146.78,116122.63,116122.64,3.20392,1754002019999,372113.6458612,566,0.7371,85607.3045315,0
1754002020000,116122.64,116122.64,116111.01,116111.02,7.10156,1754002079999,824633.8851734,446,1.89216,219720.0748352,0
1754002080000,116111.02,116120.0,116111.0,116111.01,10.86032,1754002139999,1261027.3920277,698,7.64911,888157.2476113,0
1754002140000,116111.01,116111.01,116079.08,116094.49,12.49652,1754002199999,1450762.2576047,1022,5.47839,635957.0978891,0
1754002200000,116094.49,116194.19,116094.49,116194.19,10.45905,1754002259999,1214546.5454064,1894,6.38298,741245.0981951,0
1754002260000,116194.29,116205.63,116164.68,116187.4,9.71052,1754002319999,1128271.7506462,1576,5.85545,680321.8187631,0
1754002320000,116187.39,116194.0,116179.45,116179.45,4.60461,1754002379999,534977.5966691,709,1.79491,208543.2769778,0
1754002380000,116179.46,116256.96,116172.02,116256.96,22.3286,1754002439999,2594533.623365,1527,8.01673,931523.9185027,0
1754002440000,116256.96,116278.23,116162.81,116167.8,7.32298,1754002499999,851181.5055902,1990,2.8617,332623.1601644,0
1754002500000,116167.79,116167.8,116089.65,116098.93,8.98244,1754002559999,1042939.8416602,1292,2.64603,307203.3885542,0
1754002560000,116099.0,116123.02,116088.37,116123.01,6.06556,1754002619999,704190.2506938,903,4.94843,574490.5000799,0
1754002620000,116123.02,116144.25,116108.3,116108.31,6.79259,1754002679999,788825.6226419,972,4.88317,567077.8481629,0
1754002680000,116108.31,116139.75,116100.0,116100.0,8.94812,1754002739999,1038970.9950212,1437,6.61022,767513.9154192,0
1754002740000,116100.01,116100.01,116010.0,116010.6,27.36757,1754002799999,3175815.7033922,2741,2.9832,346181.0129223,0
1754002800000,116010.6,116081.19,115940.02,116073.08,166.27041,1754002859999,19288437.1384511,8919,68.91651,7995936.8836354,0
1754002860000,116073.07,116154.63,116022.29,116127.42,30.59564,1754002919999,3552129.865794,3995,9.67525,1123116.6541077,0
1754002920000,116127.42,116154.07,116103.12,116154.07,11.42685,1754002979999,1327009.1382894,1645,6.10196,708623.7887398,0
1754002980000,116154.07,116180.0,116146.92,116146.93,17.65126,1754003039999,2050458.0486048,1866,8.79238,1021327.6377796,0
1754003040000,116146.93,116197.42,116125.04,116125.05,12.40207,1754003099999,1440718.0754306,2398,5.45907,634144.2679203,0
1754003100000,116125.05,116125.05,116074.52,116102.1,11.39585,1754003159999,1323039.6643717,1104,5.67767,659081.0152774,0
1754003160000,116102.1,116160.84,116074.53,116160.84,11.5673,1754003219999,1343150.871435,2410,9.15857,1063495.2902506,0
1754003220000,116160.84,116274.78,116160.84,116274.78,8.42791,1754003279999,979493.1390483,1924,6.79613,789864.1989134,0
1754003280000,116274.78,116287.1,116209.6,116243.97,21.91476,1754003339999,2547562.2983175,2584,13.13839,1527226.2250271,0
1754003340000,116243.97,116261.85,116148.01,116148.02,15.29167,1754003399999,1777468.5820708,2374,8.95462,1040911.2244258,0
1754003400000,116148.01,116211.21,116148.01,116211.21,4.91968,1754003459999,571537.0692652,945,3.84068,446170.6670188,0
1754003460000,116211.21,116245.21,116211.2,116224.01,18.63273,1754003519999,2165464.25716,1604,7.72762,898104.8427196,0
1754003520000,116224.01,116291.24,116209.63,116280.64,9.78417,1754003579999,1137435.5253095,1694,6.08372,707214.8875608,0
1754003580000,116280.63,116343.63,116263.66,116343.62,13.81661,1754003639999,1607034.5050627,1886,11.48182,1335436.3462551,0
1754003640000,116343.62,116362.99,116305.73,116362.99,13.88639,1754003699999,1615351.6725571,1322,9.67738,1125739.5439509,0
1754003700000,116362.98,116362.99,116253.07,116263.98,13.92852,1754003759999,1620153.4224101,1726,5.16268,600417.7617501,0
1754003760000,116263.98,116286.28,116232.5,116232.51,4.76759,1754003819999,554315.5877023,1289,1.88994,219726.7587513,0
1754003820000,116232.51,116280.0,116232.5,116262.77,4.39005,1754003879999,510400.1318679,1232,2.59531,301731.4346003,0
1754003880000,116262.77,116262.77,116201.52,116201.53,7.93411,1754003939999,922312.8254735,1503,4.48248,521072.7759178,0
1754003940000,116201.53,116201.53,116152.0,116152.0,11.46613,1754003999999,1332006.2975661,1360,1.718,199563.1762481,0
1754004000000,116152.0,116230.49,116146.95,116191.97,6.94767,1754004059999,807245.6516291,2002,4.80759,558572.7034023,0
1754004060000,116191.97,116227.36,116191.97,116214.81,5.85582,1754004119999,680504.8960246,1012,3.99103,463778.2437557,0
1754004120000,116214.81,116229.41,116190.33,116229.41,4.49746,1754004179999,522634.8072959,1263,1.84464,214366.8985623,0
1754004180000,116229.41,116264.0,116229.4,116243.72,9.85126,1754004239999,1145240.5579398,1239,3.91572,455201.5287509,0
1754004240000,116243.72,116243.73,116152.14,116152.14,5.39912,1754004299999,627272.6549165,1172,1.75978,204450.0918702,0
1754004300000,116152.15,116159.57,116129.22,116138.49,10.29103,1754004359999,1195208.5853054,1349,6.93715,805685.0241523,0
1754004360000,116138.48,116138.49,116089.11,116089.12,13.13166,1754004419999,1524745.1803547,942,3.23664,375877.2911954,0
1754004420000,116089.12,116108.1,116082.23,116103.11,8.39916,1754004479999,975090.1204492,1132,4.81159,558577.5532987,0
1754004480000,116103.11,116103.11,116080.0,116080.01,1.22081,1754004539999,141718.9514759,387,0.56132,65160.5650172,0
1754004540000,116080.0,116080.01,116037.76,116040.21,24.91514,1754004599999,2891931.3844495,895,2.02057,234514.9257013,0
1754004600000,116040.21,116040.21,116028.0,116028.0,5.69627,1754004659999,660954.8171176,694,4.11968,478011.8041108,0
