open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1755206520000,118085.86,118105.58,118085.85,118094.35,2.50654,1755206579999,296015.8921224,843,1.39859,165164.741266,0
1755206580000,118094.36,118094.36,118035.55,118035.55,3.99521,1755206639999,471672.0808148,1158,0.34758,41034.564692,0
1755206640000,118035.55,118035.56,117875.86,117881.23,19.9392,1755206699999,2351813.0773516,3305,6.00338,707809.0089433,0
1755206700000,117881.22,117881.23,117766.29,117869.61,29.33812,1755206759999,3456664.5707508,5156,10.4496,1231206.1475305,0
1755206760000,117869.61,117869.61,117748.25,117748.26,5.36986,1755206819999,632537.2236252,3016,1.63124,192128.4081977,0
1755206820000,117748.26,117788.94,117712.0,117712.0,6.11579,1755206879999,720143.5283926,2418,2.54319,299481.0468724,0
1755206880000,117712.01,117739.99,117700.0,117739.99,8.94404,1755206939999,1052800.6768969,1739,4.27764,503536.9300539,0
1755206940000,117740.0,117740.0,117630.92,117643.69,11.65018,1755206999999,1370779.2255845,2014,3.43728,404463.9416643,0
1755207000000,117643.7,117836.01,117643.7,117836.01,10.15348,1755207059999,1195521.7092414,3409,8.52429,1003630.1546773,0
1755207060000,117836.03,117880.0,117712.0,117712.01,12.32531,1755207119999,1452361.5667526,4362,2.79836,329809.2207446,0
1755207120000,117712.0,117712.01,117555.0,117555.0,21.84744,1755207179999,2569648.326005,3857,7.60435,894327.8290086,0
1755207180000,117555.01,117672.91,117555.01,117672.9,15.95919,1755207239999,1877185.1451524,2549,13.06488,1536710.1961212,0
1755207240000,117672.91,117672.91,117450.0,117480.9,64.79208,1755207299999,7614747.3725115,5690,8.92937,1049279.8628876,0
1755207300000,117480.9,117528.76,117458.27,117463.45,31.30637,1755207359999,3678086.4656379,3074,24.08044,2829124.609584,0
1755207360000,117463.44,117472.85,117426.59,117426.6,7.8924,1755207419999,926998.5693882,1632,4.43267,520653.1099331,0
1755207420000,117426.6,117426.6,117334.57,117334.58,47.299,1755207479999,5552829.7701441,2496,19.47596,2286490.5038453,0
1755207480000,117334.57,117527.99,117334.57,117522.1,11.12309,1755207539999,1306133.5340256,4789,9.17904,1077757.306102,0
1755207540000,117522.11,117554.06,117466.21,117554.06,12.65149,1755207599999,1486529.4636172,2087,7.2177,848096.8519928,0
1755207600000,117554.06,117554.06,117376.17,117470.63,20.51834,1755207659999,2409232.285463,4632,11.15567,1309689.1474439,0
1755207660000,117470.63,117472.32,117374.94,117374.94,12.50051,1755207719999,1467829.2846502,4567,2.90949,341626.1363051,0
1755207720000,117374.95,117420.0,117302.33,117357.81,39.69015,1755207779999,4658596.9085056,5794,6.93287,813632.5557397,0
1755207780000,117357.81,117424.86,117338.49,117398.04,37.29245,1755207839999,4377443.3997269,2488,8.57092,1006000.743627,0
1755207840000,117398.04,117567.58,117398.03,117567.57,7.53994,1755207899999,885686.450287,2148,5.03208,591188.9842288,0
1755207900000,117567.58,117571.33,117541.8,117541.8,9.70873,1755207959999,1141301.4283041,1252,4.56989,537216.2906177,0
1755207960000,117541.81,117541.82,117468.0,117516.54,22.40485,1755208019999,2633106.59176,2102,9.04083,1062443.5156076,0
1755208020000,117516.54,117699.13,117516.54,117699.13,7.26674,1755208079999,854499.4389781,3473,5.21069,612811.718755,0
1755208080000,117699.13,117833.52,117699.12,117833.52,11.05449,1755208139999,1301913.9086553,3851,6.42422,756545.5488203,0
1755208140000,117833.52,117872.92,117833.51,117872.91,5.41851,1755208199999,638584.9644321,1039,4.43017,522100.4627847,0
1755208200000,117872.92,117927.08,117825.28,117825.28,24.89689,1755208259999,2935219.0505039,2727,8.61277,1015351.2952366,0
1755208260000,117825.29,117845.54,117728.41,117728.42,17.62323,1755208319999,2076304.0218797,2770,3.58286,422121.3474446,0
1755208320000,117728.41,117728.41,117562.24,117680.01,20.50315,1755208379999,2411711.4405469,4937,5.95137,699988.5956266,0
1755208380000,117680.01,117797.56,117680.01,117770.49,6.33861,1755208439999,746308.6158168,3039,3.21419,378413.6584777,0
1755208440000,117770.48,117770.49,117714.36,117714.36,8.16757,1755208499999,961786.2383911,1502,1.94199,228670.3906564,0
1755208500000,117714.36,117800.0,117698.61,117783.35,10.32284,1755208559999,1215410.4050317,2082,6.64872,782729.4910715,0
1755208560000,117783.35,117872.92,117783.33,117872.92,6.14527,1755208619999,724120.8765271,2000,4.91239,578866.3813773,0
1755208620000,117872.92,117880.0,117862.0,117880.0,8.85925,1755208679999,1044259.5441413,698,3.7935,447133.9068223,0
1755208680000,117880.0,117888.0,117879.99,117888.0,1.71733,1755208739999,202446.3257289,287,1.53358,180784.8496464,0
1755208740000,117887.99,117899.17,117887.99,117899.16,1.63432,1755208799999,192670.8345103,353,0.83602,98558.4573132,0
1755208800000,117899.16,117899.16,117776.28,117776.28,13.04348,1755208859999,1536830.6788293,3065,6.26091,737612.3310289,0
1755208860000,117776.28,117776.29,117698.67,117718.34,6.45199,1755208919999,759597.9476257,2002,1.9711,232010.8884809,0
1755208920000,117718.34,117724.17,117677.14,117698.0,9.80345,1755208979999,1153900.9625459,2596,5.42029,637960.5550344,0
1755208980000,117698.01,117698.01,117641.4,117641.4,3.65634,1755209039999,430187.9247864,1175,1.26324,148614.0162196,0
1755209040000,117641.4,117684.13,117641.4,117684.12,3.83013,1755209099999,450630.2180395,912,3.27649,385490.1626904,0
1755209100000,117684.13,117804.0,117684.12,117804.0,7.13556,1755209159999,839957.0196383,2481,6.76521,796353.9217669,0
1755209160000,117804.0,117825.57,117774.0,117774.0,11.7764,1755209219999,1387350.3638249,1866,4.66857,550043.4014363,0
1755209220000,117774.0,117778.56,117740.16,117778.55,4.13518,1755209279999,486931.7434351,1815,2.05027,241417.1533989,0
1755209280000,117778.56,117778.56,117778.55,117778.56,2.32468,1755209339999,273797.4434617,220,0.38477,45317.6565312,0
1755209340000,117778.55,117840.0,117778.55,117839.99,3.21464,1755209399999,378668.5965743,966,1.50919,177794.2395239,0
1755209400000,117839.99,117906.65,117839.99,117906.65,4.71862,1755209459999,556183.909268,1785,4.30671,507634.5090453,0
1755209460000,117906.64,117972.3,117906.64,117969.76,5.47685,1755209519999,645929.1575417,2501,4.54369,535887.0385544,0
1755209520000,117969.76,117997.16,117969.75,117997.16,7.81647,1755209579999,922208.1965763,1439,4.76056,561673.578127,0
1755209580000,117997.16,118060.0,117997.15,118060.0,11.90085,1755209639999,1404680.7948538,1815,10.72529,1265920.7674337,0
1755209640000,118060.0,118066.0,118008.97,118066.0,7.82055,1755209699999,923156.6670377,2032,3.57155,421576.7918053,0
1755209700000,118065.99,118066.0,118032.69,118049.99,7.30092,1755209759999,861849.7206425,970,1.00397,118515.9649663,0
1755209760000,118050.0,118085.34,118049.99,118085.34,3.55204,1755209819999,419384.1771657,823,3.24787,383473.0096179,0
1755209820000,118085.34,118099.24,118060.0,118068.14,8.63785,1755209879999,1019958.505697,2040,5.44462,642897.5293169,0
1755209880000,118068.14,118068.15,117991.66,118053.8,9.19624,1755209939999,1085451.1705751,2671,5.66192,668261.5684712,0
1755209940000,118053.79,118073.35,118027.2,118072.83,19.96864,1755209999999,2357430.6215631,1129,14.94319,1764162.2694535,0
1755210000000,118072.82,118170.25,118072.82,118170.25,10.89937,1755210059999,1287616.9156961,1996,9.89512,1168970.0027134,0
1755210060000,118170.25,118170.25,118107.31,118124.79,18.16485,1755210119999,2146359.8324948,1754,1.7531,207078.5253888,0
1755210120000,118124.79,118150.0,118124.79,118150.0,0.98115,1755210179999,115901.7124324,566,0.61085,72159.1883354,0
1755210180000,118150.0,118204.38,118149.99,118204.37,6.31783,1755210239999,746725.0480549,1157,6.03403,713184.0214301,0
1755210240000,118204.38,118204.38,118175.0,118204.38,5.20109,1755210299999,614736.2952433,1353,2.04251,241400.0962612,0
1755210300000,118204.38,118216.0,118192.31,118215.99,3.75678,1755210359999,444051.6437194,992,2.16591,256016.3917067,0
1755210360000,118216.0,118216.0,118175.0,118187.72,2.77462,1755210419999,327959.4557079,1260,0.84513,99887.1742534,0
1755210420000,118187.72,118187.72,118143.21,118160.6,2.37377,1755210479999,280504.4430613,1563,0.49801,58840.2173576,0
1755210480000,118160.61,118190.0,118160.6,118184.69,2.52383,1755210539999,298236.4368208,588,2.31361,273391.5847144,0
1755210540000,118184.69,118216.57,118184.68,118216.57,1.69898,1755210599999,200803.8430354,512,1.55084,183295.5350558,0
1755210600000,118216.57,118268.13,118202.11,118253.71,7.12313,1755210659999,842239.4203982,2399,4.76365,563242.3830958,0
1755210660000,118253.71,118298.79,118237.47,118298.78,7.53513,1755210719999,891136.9475936,1530,5.86151,693208.1588638,0
1755210720000,118298.78,118298.79,118247.3,118269.37,3.44008,1755210779999,406894.5815964,1530,1.02089,120734.4734612,0
1755210780000,118269.38,118324.0,118269.37,118324.0,4.38776,1755210839999,519043.9128266,1004,3.32369,393174.8886874,0
1755210840000,118324.0,118344.22,118323.99,118344.22,4.99553,1755210899999,591113.5929942,924,3.75308,444101.6169136,0
1755210900000,118344.21,118344.22,118223.12,118223.13,5.47645,1755210959999,647760.7106632,2321,0.56449,66772.0930553,0
1755210960000,118223.12,118260.0,118223.12,118230.51,3.17093,1755211019999,374919.6643072,1494,2.37028,280247.8298245,0
1755211020000,118230.51,118230.51,118180.58,118181.11,3.06426,1755211079999,362212.4033891,1724,0.63752,75351.4377425,0
1755211080000,118181.11,118247.78,118181.1,118247.77,1.14971,1755211139999,135906.4536548,1207,0.80541,95212.0176643,0
1755211140000,118247.78,118247.78,118143.22,118143.22,22.17781,1755211199999,2621403.9842046,1521,0.51495,60860.4628992,0
1755211200000,118143.23,118199.17,118143.23,118199.17,2.75541,1755211259999,325595.0824016,1154,1.95527,231034.9159044,0
1755211260000,118199.16,118199.16,118114.54,118114.55,6.02268,1755211319999,711694.4531246,2537,1.06871,126303.2233432,0
1755211320000,118114.55,118124.81,118114.54,118124.8,4.97807,1755211379999,587990.6476172,647,4.30713,508740.9808621,0
1755211380000,118124.81,118187.97,118124.81,118171.63,4.0614,1755211439999,479921.5069295,1342,1.55648,183902.7191825,0
1755211440000,118171.63,118187.97,118171.62,118187.97,2.41927,1755211499999,285909.3582846,384,1.43959,170123.2505903,0
1755211500000,118187.97,118198.34,118180.0,118198.34,4.76805,1755211559999,563543.8716234,600,3.79732,448812.3172698,0
1755211560000,118198.34,118224.98,118198.34,118209.03,4.07015,1755211619999,481122.3161199,780,2.73955,323824.7847149,0
1755211620000,118209.03,118225.03,118209.02,118225.03,4.34979,1755211679999,514188.0369074,559,4.19096,495410.737192,0
1755211680000,118225.02,118229.33,118225.02,118229.32,4.24365,1755211739999,501705.8789824,410,4.01981,475242.3041186,0
1755211740000,118229.32,118295.03,118229.32,118295.03,4.8869,1755211799999,578012.3010675,1083,4.62373,546885.4520459,0
1755211800000,118295.02,118295.03,118245.4,118245.41,6.38245,1755211859999,754923.2829414,1154,1.31696,155766.9175692,0
1755211860000,118245.41,118251.89,118234.14,118251.89,4.2892,1755211919999,507137.6933997,685,3.55179,419948.1969137,0
1755211920000,118251.88,118317.82,118251.88,118317.82,9.29433,1755211979999,1099304.2410449,1208,8.99225,1063575.1915633,0
1755211980000,118317.81,118329.73,118317.81,118317.82,3.27982,1755212039999,388076.2495545,577,1.41249,167125.3757422,0
1755212040000,118317.82,118349.01,118317.81,118349.0,3.07252,1755212099999,363552.6420635,862,2.80926,332400.0923745,0
1755212100000,118349.01,118349.01,118260.0,118260.01,5.3822,1755212159999,636730.7020007,1549,0.8632,102119.7969378,0
1755212160000,118260.01,118279.83,118254.87,118279.83,4.62553,1755212219999,547083.03456,646,4.22708,499963.4178879,0
1755212220000,118279.82,118279.83,118276.48,118276.48,2.4419,1755212279999,288825.1800616,310,1.607,190074.5090592,0
1755212280000,118276.49,118310.07,118276.48,118310.07,7.52099,1755212339999,889640.9535538,1236,6.63093,784347.8087112,0
1755212340000,118310.06,118315.84,118281.88,118285.46,5.25318,1755212399999,621492.0111193,1121,1.13767,134598.602662,0
1755212400000,118285.47,118285.47,118261.34,118261.35,2.55309,1755212459999,301970.9907481,801,0.36596,43282.1589052,0
1755212460000,118261.35,118261.36,118261.34,118261.36,2.24771,1755212519999,265817.2306018,410,1.33825,158263.2637444,0
1755212520000,118261.35,118261.35,118239.68,118243.55,17.61856,1755212579999,2083286.2004971,866,5.51354,651920.2932023,0
1755212580000,118243.55,118243.56,118243.55,118243.55,3.27471,1755212639999,387213.3369208,193,0.13003,15375.2101068,0
1755212640000,118243.56,118243.56,118243.55,118243.56,2.32206,1755212699999,274568.630577,238,1.2864,152108.515584,0
1755212700000,118243.56,118243.56,118243.55,118243.56,1.39581,1755212759999,165045.536835,151,0.73095,86430.130182,0
1755212760000,118243.56,118280.0,118243.55,118280.0,14.788,1755212819999,1748636.1049499,881,13.42796,1587795.0020713,0
1755212820000,118280.0,118307.78,118279.99,118300.66,5.33428,1755212879999,631039.4999689,962,3.03775,359343.4058033,0
1755212880000,118300.66,118300.67,118268.47,118268.47,4.54508,1755212939999,537626.1854577,855,1.25554,148517.7696088,0
1755212940000,118268.47,118268.48,118260.96,118260.97,2.566,1755212999999,303471.9801578,350,0.74108,87644.1824237,0
1755213000000,118260.97,118260.97,118259.99,118260.0,5.58717,1755213059999,660739.8636925,288,1.62585,192273.0793554,0
1755213060000,118260.0,118349.01,118259.99,118349.01,34.14522,1755213119999,4038832.0974159,1881,33.21278,3928533.6848088,0
1755213120000,118349.01,118396.03,118349.01,118376.0,36.75289,1755213179999,4350728.0708148,1635,32.79614,3882322.1234353,0
1755213180000,118376.0,118405.26,118375.99,118376.0,8.96486,1755213239999,1061382.5645216,1404,4.71357,558044.7901242,0
1755213240000,118376.01,118376.01,118376.0,118376.01,3.41036,1755213299999,403704.7831371,223,0.77771,92062.2067371,0
1755213300000,118376.0,118405.26,118376.0,118405.26,4.43978,1755213359999,525634.6767312,641,3.38297,400503.3887143,0
1755213360000,118405.26,118418.0,118405.25,118417.99,2.55916,1755213419999,303028.2138229,510,1.53673,181961.7946168,0
1755213420000,118418.0,118455.7,118407.05,118455.7,11.28335,1755213479999,1336125.8080459,3375,8.96739,1061883.1072643,0
1755213480000,118455.69,118491.93,118455.69,118491.93,9.53993,1755213539999,1130115.8314614,1280,8.23244,975232.4517026,0
1755213540000,118491.92,118500.0,118491.92,118499.99,15.17592,1755213599999,1798301.3061543,925,11.57018,1371030.3726427,0
1755213600000,118499.99,118500.0,118450.0,118484.23,10.9785,1755213659999,1300584.3625112,1707,7.20454,853475.042633,0
1755213660000,118484.22,118500.0,118480.0,118500.0,6.84224,1755213719999,810696.9365932,737,4.76144,564151.3069315,0
1755213720000,118500.0,118500.88,118475.5,118477.08,14.83413,1755213779999,1757801.75706,926,5.55161,657845.0106826,0
1755213780000,118477.07,118505.74,118477.07,118505.74,8.29468,1755213839999,982873.9137295,919,2.80574,332451.1249701,0
1755213840000,118505.73,118505.74,118498.91,118498.92,3.07061,1755213899999,363879.3164279,484,0.58715,69578.6741928,0
1755213900000,118498.92,118498.92,118447.85,118489.03,6.13611,1755213959999,726965.7172428,1951,2.70089,319969.9817479,0
1755213960000,118489.02,118489.03,118433.53,118480.01,11.51087,1755214019999,1363644.8582732,2524,6.59658,781474.3478314,0
1755214020000,118480.01,118480.01,118462.23,118462.24,5.5033,1755214079999,651973.2531381,957,2.43578,288556.3388962,0
1755214080000,118462.24,118499.09,118462.24,118499.08,3.62162,1755214139999,429066.5312644,962,3.29828,390757.671516,0
1755214140000,118499.09,118511.72,118499.08,118511.71,2.98747,1755214199999,354020.6307724,422,2.56506,303961.4294457,0
1755214200000,118511.72,118511.72,118487.72,118505.51,7.97334,1755214259999,944863.0255816,1446,3.45919,409909.057946,0
1755214260000,118505.51,118505.51,118450.52,118462.24,5.67865,1755214319999,672762.4374997,1323,1.90569,225735.7239053,0
1755214320000,118462.24,118499.11,118462.24,118487.93,6.35122,1755214379999,752500.0162008,1741,2.93055,347189.6172694,0
1755214380000,118487.92,118505.65,118462.23,118462.23,4.19599,1755214439999,497179.6065187,1324,0.54955,65121.1066938,0
1755214440000,118462.23,118472.58,118462.23,118472.58,1.93355,1755214499999,229063.0982001,471,1.77314,210059.6088276,0
1755214500000,118472.58,118499.67,118472.58,118499.66,1.37318,1755214559999,162704.4169197,488,1.15475,136820.9724665,0
1755214560000,118499.66,118499.67,118465.93,118465.93,6.31184,1755214619999,747836.3815764,1149,1.68755,199930.8063707,0
1755214620000,118465.94,118516.81,118465.93,118502.18,8.00093,1755214679999,948058.3082826,1401,6.14507,728143.4742265,0
1755214680000,118502.17,118502.18,118484.89,118484.9,1.79968,1755214739999,213243.3101688,489,0.64927,76929.6826118,0
1755214740000,118484.89,118493.99,118484.89,118484.95,5.7494,1755214799999,681243.4859949,649,3.25284,385421.6769809,0
1755214800000,118484.95,118484.95,118465.94,118465.95,3.31808,1755214859999,393116.4019052,1079,0.85963,101838.768846,0
1755214860000,118465.95,118465.95,118430.92,118430.93,3.99019,1755214919999,472663.5002254,1493,1.55606,184337.2723432,0
1755214920000,118430.92,118430.93,118405.73,118405.73,10.40932,1755214979999,1232655.9920974,873,1.70978,202448.4621743,0
1755214980000,118405.74,118417.04,118388.02,118417.04,10.67734,1755215039999,1264170.1386514,1263,7.58511,898073.8168908,0
1755215040000,118417.43,118439.27,118417.43,118439.27,1.45185,1755215099999,171949.2636896,469,0.85844,101666.7028717,0
1755215100000,118439.27,118439.27,118411.61,118411.62,3.97465,1755215159999,470715.6290623,889,0.87427,103533.4763125,0
1755215160000,118411.62,118424.0,118411.61,118424.0,2.67693,1755215219999,316994.6720141,430,2.25385,266892.7426753,0
1755215220000,118423.99,118493.11,118423.99,118493.11,4.46051,1755215279999,528362.1252877,1269,4.17622,494683.9437269,0
1755215280000,118493.11,118516.0,118486.37,118486.38,2.8021,1755215339999,332060.6621697,1071,1.78336,211335.9984333,0
1755215340000,118486.38,118486.38,118474.0,118474.01,1.44645,1755215399999,171371.2388686,435,0.27278,32317.7537828,0
1755215400000,118474.01,118500.0,118474.0,118498.15,3.89688,1755215459999,461724.0626704,838,2.76158,327192.4239173,0
1755215460000,118498.14,118498.15,118431.56,118431.57,6.7493,1755215519999,799635.3941953,1340,2.37017,280833.585999,0
1755215520000,118431.57,118431.57,118431.56,118431.57,0.44703,1755215579999,52942.4628524,133,0.25856,30621.6667392,0
1755215580000,118431.57,118431.57,118407.35,118426.19,3.4201,1755215639999,405004.4170912,1241,2.00028,236863.4870139,0
1755215640000,118426.2,118426.2,118414.96,118414.97,6.57959,1755215699999,779193.4960146,442,1.13569,134495.4425432,0
1755215700000,118414.97,118414.97,118315.21,118315.21,35.88634,1755215759999,4247341.2149969,1960,1.49565,177039.2841251,0
1755215760000,118315.21,118315.21,118243.23,118243.24,15.02971,1755215819999,1777578.0066049,2387,3.39974,402105.0247104,0
1755215820000,118243.23,118255.22,118243.23,118249.2,7.59523,1755215879999,898125.5033432,799,5.17878,612369.0792657,0
1755215880000,118249.19,118276.0,118243.07,118275.99,4.90615,1755215939999,580165.6903549,1547,3.77118,445955.6148832,0
1755215940000,118275.99,118295.09,118275.99,118295.09,1.36126,1755215999999,161021.0780576,648,0.9425,111484.0660328,0
1755216000000,118295.09,118326.6,118241.11,118241.11,8.52328,1755216059999,1008187.6542069,2085,1.42139,168139.9775763,0
1755216060000,118241.1,118300.0,118223.81,118300.0,9.71456,1755216119999,1148728.5152627,1935,4.38828,518969.9094753,0
1755216120000,118300.0,118392.17,118286.0,118370.01,9.00382,1755216179999,1065689.4032432,2858,4.29311,508113.0379384,0
1755216180000,118370.01,118384.78,118312.86,118312.87,4.39096,1755216239999,519687.3637017,1810,0.78994,93495.999175,0
1755216240000,118312.86,118330.59,118289.0,118330.59,7.49328,1755216299999,886535.3373743,1909,2.41235,285415.8432625,0
1755216300000,118330.59,118340.0,118307.22,118328.34,5.63304,1755216359999,666542.4226901,1448,2.33189,275931.5308023,0
1755216360000,118328.34,118349.89,118328.34,118344.0,8.72659,1755216419999,1032641.1400213,2119,6.41162,758688.2223043,0
1755216420000,118344.0,118400.0,118343.99,118400.0,2.42484,1755216479999,287030.474061,963,1.53736,181983.777462,0
1755216480000,118400.0,118400.0,118354.75,118354.76,5.64542,1755216539999,668367.8294011,1797,2.64131,312722.808397,0
1755216540000,118354.76,118404.37,118354.75,118404.37,5.79263,1755216599999,685705.2554499,1298,4.76565,564122.6785531,0
1755216600000,118404.37,118456.11,118404.36,118456.1,5.47499,1755216659999,648360.5360733,1139,3.73592,442429.2276741,0
1755216660000,118456.1,118456.1,118370.0,118370.01,13.68867,1755216719999,1620741.3412879,2983,0.65334,77347.1028117,0
1755216720000,118370.01,118430.53,118370.0,118430.53,5.35088,1755216779999,633482.4190219,1696,4.32971,512586.2940886,0
1755216780000,118430.53,118442.04,118430.52,118430.53,4.10646,1755216839999,486351.1968899,650,1.15687,137013.6180578,0
1755216840000,118430.53,118473.18,118430.52,118473.18,7.03371,1755216899999,833073.6864982,1235,5.32494,630683.1500425,0
1755216900000,118473.18,118473.18,118405.25,118405.25,4.74686,1755216959999,562204.0294478,1955,1.11928,132559.2919108,0
1755216960000,118405.26,118432.0,118380.0,118380.0,7.33773,1755217019999,868853.261715,1877,3.55636,421099.8600636,0
1755217020000,118380.0,118380.01,118360.0,118370.0,5.64441,1755217079999,668109.9324801,1576,1.96184,232211.3976671,0
1755217080000,118369.99,118370.0,118320.0,118330.18,4.39738,1755217139999,520348.4769875,1991,1.15322,136457.1480081,0
1755217140000,118330.18,118390.53,118330.18,118356.11,5.08744,1755217199999,602163.385534,2725,1.81039,214272.2310835,0
1755217200000,118356.11,118356.12,118247.17,118247.17,8.40128,1755217259999,993874.2242985,4107,2.14615,253885.6328672,0
1755217260000,118247.18,118262.89,118210.86,118211.99,7.98406,1755217319999,943965.9351473,2268,2.08793,246863.0138876,0
1755217320000,118211.99,118271.66,118211.98,118271.66,2.63721,1755217379999,311845.9887129,1108,1.27432,150679.5002753,0
1755217380000,118271.67,118278.0,118204.37,118204.37,7.42167,1755217439999,877531.1813156,1733,0.47952,56706.8204424,0
1755217440000,118204.38,118269.36,118204.37,118204.38,8.55652,1755217499999,1011596.4118366,3105,3.32136,392656.7585452,0
1755217500000,118204.38,118253.42,118200.0,118208.7,2.8321,1755217559999,334819.0672022,2148,1.63908,193776.9151145,0
1755217560000,118208.71,118227.7,118204.38,118204.38,1.31026,1755217619999,154894.4652711,792,0.82991,98106.3054413,0
1755217620000,118204.37,118242.63,118204.37,118242.63,1.98312,1755217679999,234443.2951485,1547,1.30673,154481.7490524,0
1755217680000,118242.63,118242.63,118224.89,118234.24,1.53317,1755217739999,181281.9788411,677,0.73779,87235.5974283,0
1755217740000,118234.24,118249.39,118229.3,118229.3,6.09437,1755217799999,720588.1181686,1134,3.59055,424531.7364322,0
1755217800000,118229.31,118252.0,118151.0,118151.01,7.39295,1755217859999,873942.4995397,2985,1.91062,225881.9438307,0
1755217860000,118151.0,118189.25,118131.18,118160.01,14.63431,1755217919999,1729233.5066127,2816,3.02391,357259.7992984,0
1755217920000,118160.0,118160.0,118050.0,118050.01,9.83087,1755217979999,1161217.337573,2710,0.52262,61739.7713686,0
1755217980000,118050.01,118119.85,118032.94,118119.29,18.05182,1755218039999,2131408.5461308,4402,5.9247,699573.5832418,0
1755218040000,118119.29,118124.61,118092.16,118092.94,5.96299,1755218099999,704249.8788587,1415,2.42806,286758.2983885,0
1755218100000,118092.93,118098.64,118051.35,118075.65,4.07441,1755218159999,481083.8332202,2460,1.80332,212917.9570225,0
1755218160000,118075.64,118110.13,118048.02,118103.67,10.10331,1755218219999,1192926.055238,2234,2.06283,243572.9981083,0
1755218220000,118103.67,118184.35,118103.66,118184.34,7.22341,1755218279999,853392.6465783,2074,6.82364,806171.6405334,0
1755218280000,118184.35,118320.0,118169.85,118320.0,9.07271,1755218339999,1072888.9435057,3751,8.12668,961010.7402594,0
1755218340000,118320.0,118331.28,118263.41,118298.65,2.58282,1755218399999,305535.3760352,3758,0.65885,77942.1656355,0
1755218400000,118298.64,118366.45,118298.64,118339.99,6.93094,1755218459999,820207.0400163,3085,3.57936,423573.8170541,0
1755218460000,118339.99,118421.33,118339.99,118414.61,5.18213,1755218519999,613490.6176327,1968,2.54526,301328.6714322,0
1755218520000,118414.62,118414.62,118372.93,118387.37,4.70473,1755218579999,556971.1703034,1621,2.51558,297785.6881536,0
1755218580000,118387.36,118411.01,118368.27,118369.56,3.28491,1755218639999,388890.5987032,1749,1.27606,151074.8050542,0
1755218640000,118369.56,118421.32,118364.66,118378.0,11.24584,1755218699999,1331444.2293519,2503,6.94978,822732.7193861,0
1755218700000,118378.0,118463.56,118364.49,118450.25,7.97669,1755218759999,944751.201868,4036,3.06172,362579.9335667,0
1755218760000,118450.25,118450.25,118338.3,118338.31,10.05158,1755218819999,1189898.3803166,4204,2.55794,302753.9547378,0
1755218820000,118338.3,118338.3,118264.0,118296.0,9.43036,1755218879999,1115581.2676706,2076,2.13793,252876.0551665,0
