open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1755521400000,4330.31,4335.37,4329.11,4334.5,770.5626,1755521459999,3338917.387426,2903,649.1858,2812929.768314,0
1755521460000,4334.5,4338.16,4331.71,4337.7,763.2797,1755521519999,3308645.890875,4404,484.649,2101199.942111,0
1755521520000,4337.73,4343.18,4337.73,4341.48,2075.2329,1755521579999,9010284.167038,4938,1138.6896,4943167.097633,0
1755521580000,4341.49,4341.49,4335.47,4336.09,700.0872,1755521639999,3036856.172746,4427,296.0278,1284108.676179,0
1755521640000,4336.09,4337.21,4334.21,4336.46,156.1965,1755521699999,677228.615613,2503,74.0025,320863.608054,0
1755521700000,4336.45,4336.45,4332.55,4336.21,342.4419,1755521759999,1484149.642725,2751,115.9319,502475.499887,0
1755521760000,4336.21,4340.0,4335.51,4339.05,373.0847,1755521819999,1618327.51035,2572,224.2815,972849.425699,0
1755521820000,4339.04,4341.41,4338.34,4339.01,274.5657,1755521879999,1191489.462294,2162,169.6917,736380.06649,0
1755521880000,4339.01,4341.88,4339.01,4341.25,433.2423,1755521939999,1880788.852532,1522,87.9175,381659.471108,0
1755521940000,4341.26,4344.5,4340.83,4343.3,1151.4189,1755521999999,5000699.606869,2965,789.427,3428582.79072,0
1755522000000,4343.3,4344.54,4337.74,4341.03,288.2073,1755522059999,1250997.836927,3420,153.6973,667100.981673,0
1755522060000,4341.02,4341.03,4337.22,4337.7,147.4048,1755522119999,639558.133676,2253,51.6358,224030.577473,0
1755522120000,4337.71,4344.87,4337.71,4344.41,273.6802,1755522179999,1188409.225051,2997,171.8409,746118.374501,0
1755522180000,4344.42,4346.83,4343.83,4346.49,376.2971,1755522239999,1635333.337639,2576,249.3338,1083534.480697,0
1755522240000,4346.48,4350.0,4345.06,4349.39,1047.7125,1755522299999,4555916.037703,4780,694.7844,3021335.981249,0
1755522300000,4349.39,4364.21,4347.69,4355.74,5559.8895,1755522359999,24199990.850118,9567,4801.0613,20895816.669734,0
1755522360000,4355.68,4356.11,4348.6,4348.61,567.3406,1755522419999,2469079.830552,4669,282.1448,1227805.042988,0
1755522420000,4348.6,4349.64,4345.12,4346.45,592.1837,1755522479999,2574378.55341,4002,219.9979,956437.089963,0
1755522480000,4346.45,4346.45,4339.28,4339.29,1053.9664,1755522539999,4577438.354715,3563,430.6485,1870262.625732,0
1755522540000,4339.29,4339.76,4334.87,4337.79,851.3408,1755522599999,3691794.973855,3861,450.8595,1955184.254657,0
1755522600000,4337.79,4339.5,4333.98,4337.53,814.9341,1755522659999,3533515.480731,3876,341.1756,1479367.367028,0
1755522660000,4337.53,4338.84,4332.62,4334.22,421.047,1755522719999,1825374.448081,2604,241.8,1048407.319676,0
1755522720000,4334.22,4336.55,4330.85,4331.35,304.4101,1755522779999,1318840.061042,2728,160.2684,694374.321316,0
1755522780000,4331.35,4335.8,4331.35,4332.77,296.5358,1755522839999,1285076.383928,2631,182.5904,791275.569135,0
1755522840000,4332.76,4336.38,4330.73,4336.24,288.2739,1755522899999,1249046.227827,2200,202.365,876838.955891,0
1755522900000,4336.24,4336.3,4330.72,4330.72,484.0238,1755522959999,2097545.581819,2565,158.1783,685447.275073,0
1755522960000,4330.71,4331.98,4328.42,4331.66,332.8631,1755523019999,1441469.241851,2158,182.1184,788632.635979,0
1755523020000,4331.67,4334.55,4330.16,4333.12,334.0838,1755523079999,1447274.81316,2521,246.9559,1069785.007692,0
1755523080000,4333.12,4339.62,4333.11,4339.34,401.168,1755523139999,1739789.343938,2955,331.5439,1437836.737089,0
1755523140000,4339.33,4350.0,4339.33,4346.42,2976.3018,1755523199999,12932574.731732,5542,2300.3119,9995373.542061,0
1755523200000,4346.42,4352.06,4342.94,4348.87,666.1853,1755523259999,2895693.920021,4985,377.4661,1640840.546839,0
1755523260000,4348.87,4364.0,4348.55,4362.48,1534.4591,1755523319999,6682820.991007,7174,1265.7125,5512148.261473,0
1755523320000,4362.41,4362.59,4358.56,4361.2,1137.856,1755523379999,4961525.112254,3885,619.7584,2702426.160836,0
1755523380000,4361.19,4366.95,4358.64,4358.79,1336.2658,1755523439999,5831499.677464,5737,826.9935,3608926.878448,0
1755523440000,4358.79,4358.79,4350.13,4351.28,394.4931,1755523499999,1717649.898745,3136,198.3676,863654.237572,0
1755523500000,4351.29,4357.19,4348.02,4356.72,529.3837,1755523559999,2303543.337251,4016,205.5806,894902.965895,0
1755523560000,4356.72,4359.7,4352.56,4353.52,556.3576,1755523619999,2423568.411836,3203,305.6859,1331593.94478,0
1755523620000,4353.4,4356.22,4352.0,4354.58,316.547,1755523679999,1378220.283142,2254,157.2196,684480.251605,0
1755523680000,4354.58,4357.0,4353.77,4356.99,138.748,1755523739999,604204.394656,1985,106.731,464780.954502,0
1755523740000,4357.0,4358.43,4352.42,4353.88,144.3132,1755523799999,628362.884449,1622,61.9355,269668.469354,0
1755523800000,4353.88,4362.72,4350.35,4362.72,528.0437,1755523859999,2299558.353014,4552,287.4135,1251911.084515,0
1755523860000,4362.71,4364.98,4349.88,4350.01,2235.5641,1755523919999,9731086.728626,7428,737.579,3210471.505791,0
1755523920000,4350.01,4350.52,4341.6,4347.25,821.764,1755523979999,3572077.280869,8285,323.9733,1408046.296931,0
1755523980000,4347.26,4349.4,4343.23,4347.64,372.7893,1755524039999,1620267.054367,4571,245.1508,1065585.755944,0
1755524040000,4347.64,4364.19,4347.16,4362.49,688.9376,1755524099999,3001597.70633,6113,547.8411,2386831.134414,0
1755524100000,4362.49,4370.26,4360.2,4360.2,2953.9765,1755524159999,12899880.722275,10128,1910.5394,8342557.182469,0
1755524160000,4360.21,4363.13,4347.68,4348.77,622.6395,1755524219999,2712141.694831,6773,271.0545,1180919.890473,0
1755524220000,4348.78,4352.91,4345.51,4346.01,644.9404,1755524279999,2804707.087729,4728,354.6908,1542524.951105,0
